errors	shape		t		lossrate	PM

0	1111101		8		0		40055
1	1111101		4		0.171104		493951
1	1111101		3		0.0339537		2086476
1	1111101		2		0		9821674
2	1111101		2		0.156437		10488240
2	1111101		1		0.0416566		110351975
0	11111001		7		0		40054
1	11111001		3		0.125181		847033
1	11111001		2		0.0563602		7564486
1	11111001		1		0.0113191		95260423
2	11111001		1		0.105372		100775202
0	111111		9		0		40049
1	111111		5		0.175982		335682
1	111111		4		0		1315337
2	111111		2		0.0924173		24971408
2	111111		1		0.0262822		104794377
0	11111101		7		0		39991
1	11111101		3		0.186923		454190
1	11111101		2		0.0801305		1958334
1	11111101		1		0.0113191		23577483
2	11111101		1		0.13943		24958906
0	111110011		6		0		39988
1	111110011		2		0.10141		1306209
1	111110011		1		0.0563604		21404033
0	1111111		8		0		39987
1	1111111		3		0.103648		1190189
1	1111111		2		0		5164634
2	1111111		1		0.114804		24008255
0	111111101		6		0		39980
1	111111101		2		0.186923		448289
1	111111101		1		0.0750965		5229229
0	1111110011		5		0		39976
1	1111110011		2		0.196873		302907
1	1111110011		1		0.117229		4647626
0	11111111		7		0		39977
1	11111111		2		0.126054		1171026
1	11111111		1		0.0350894		5120352
0	1111111101		5		0		39975
1	1111111101		1		0.159736		1166223
0	11111110011		4		0		39975
1	11111110011		1		0.196873		1012452
0	111111111		6		0		39977
1	111111111		1		0.126054		1168823
0	1111111111		5		0		39975
0	11111111101		4		0		39975
0	111111100111		3		0		39975
0	11111111111		4		0		39975
0	111111111101		3		0		39975
0	1111111100111		2		0		39975
0	111111111111		3		0		39975
0	1111111111101		2		0		39975
0	11111111100111		1		0		40530
0	1111111111111		2		0		39975
0	11111111111101		1		0		39975
0	11111111111111		1		0		39975
0	111011101110111		1		0		50690
0	1110111011101		3		0		47175
0	11101110111		5		0		47175
1	11101110111		1		0.0223712		1049053
0	11011011011011		2		0		47177
0	11011011011		5		0		47176
1	11011011011		1		0.0223712		3987509
0	111011101		7		0		47178
1	111011101		2		0.0758235		656674
1	111011101		1		0.00860637		22030847
2	111011101		1		0.130503		23323229
0	11011011		8		0		47202
1	11011011		3		0.0758235		585832
1	11011011		2		0.00860614		6323784
1	11011011		1		0.00172323		6323784
2	11011011		2		0.186602		6777344
2	11011011		1		0.0511491		102409915
