0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.29259	0.73016	0.95329	0.99724	1	1	1	1	1
0	0	0	0	0	0	0	0	0	0	0	0	0.062297	0.19373	0.44559	0.66373	0.8604	0.94441	0.98942	0.99724	1	1	1	1	1	1
0	0	0	0	0	0	0	0.0086573	0.034645	0.099192	0.22784	0.38038	0.55785	0.73287	0.84302	0.9264	0.97449	0.98942	0.99724	1	1	1	1	1	1	1
0	0	0.00019206	0.0021669	0.010274	0.033331	0.086388	0.17016	0.28714	0.43129	0.58268	0.70523	0.81236	0.89711	0.9514	0.97449	0.98942	0.99724	1	1	1	1	1	1	1	1
0	0.0028345	0.014539	0.043929	0.09834	0.18205	0.29415	0.42389	0.54471	0.66216	0.7681	0.85583	0.91756	0.9514	0.97449	0.98942	0.99724	1	1	1	1	1	1	1	1	1
0	0.02783	0.077901	0.1561	0.2593	0.37351	0.49025	0.60403	0.71008	0.80193	0.87207	0.91756	0.9514	0.97449	0.98942	0.99724	1	1	1	1	1	1	1	1	1	1
0	0.097556	0.19199	0.30161	0.41696	0.53157	0.63853	0.73518	0.8143	0.87207	0.91756	0.9514	0.97449	0.98942	0.99724	1	1	1	1	1	1	1	1	1	1	1
0	0.20598	0.32306	0.4413	0.55398	0.65571	0.74402	0.8143	0.87207	0.91756	0.9514	0.97449	0.98942	0.99724	1	1	1	1	1	1	1	1	1	1	1	1
0	0.33111	0.45233	0.56404	0.66136	0.74402	0.8143	0.87207	0.91756	0.9514	0.97449	0.98942	0.99724	1	1	1	1	1	1	1	1	1	1	1	1	1
0	0.45564	0.56679	0.66136	0.74402	0.8143	0.87207	0.91756	0.9514	0.97449	0.98942	0.99724	1	1	1	1	1	1	1	1	1	1	1	1	1	1
0	0.56679	0.66136	0.74402	0.8143	0.87207	0.91756	0.9514	0.97449	0.98942	0.99724	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
0	0.66136	0.74402	0.8143	0.87207	0.91756	0.9514	0.97449	0.98942	0.99724	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
0	0.74402	0.8143	0.87207	0.91756	0.9514	0.97449	0.98942	0.99724	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
