0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.86532	1	1
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.74364	0.86532	1	1	1
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.65093	0.74364	0.86532	1	1	1	1
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.56867	0.65093	0.74364	0.86532	1	1	1	1	1
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.47334	0.56867	0.65093	0.74364	0.86532	1	1	1	1	1	1
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.40409	0.47334	0.56867	0.65093	0.74364	0.86532	1	1	1	1	1	1	1
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.34003	0.40409	0.47334	0.56867	0.65093	0.74364	0.86532	1	1	1	1	1	1	1	1
0	0	0	0	0	0	0	0	0	0	0	0	0.28372	0.34003	0.40409	0.47334	0.56867	0.65093	0.74364	0.86532	1	1	1	1	1	1	1	1	1
0	0	0	0	0	0	0	0	0	0	0.23	0.28372	0.34003	0.40409	0.47334	0.56867	0.65093	0.74364	0.86532	1	1	1	1	1	1	1	1	1	1
0	0	0	0	0	0	0	0	0.18142	0.23	0.28372	0.34003	0.40409	0.47334	0.56867	0.65093	0.74364	0.86532	1	1	1	1	1	1	1	1	1	1	1
0	0	0	0	0	0	0.13285	0.18142	0.23	0.28372	0.34003	0.40409	0.47334	0.56867	0.65093	0.74364	0.86532	1	1	1	1	1	1	1	1	1	1	1	1
0	0	0	0	0.086852	0.13285	0.18142	0.23	0.28372	0.34003	0.40409	0.47334	0.56867	0.65093	0.74364	0.86532	1	1	1	1	1	1	1	1	1	1	1	1	1
0	0	0.043424	0.086852	0.13285	0.18142	0.23	0.28372	0.34003	0.40409	0.47334	0.56867	0.65093	0.74364	0.86532	1	1	1	1	1	1	1	1	1	1	1	1	1	1
