0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.85997	1	1
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.7479	0.85997	1	1	1
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.64052	0.7479	0.85997	1	1	1	1
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.5587	0.64052	0.7479	0.85997	1	1	1	1	1
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.4861	0.5587	0.64052	0.7479	0.85997	1	1	1	1	1	1
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.40197	0.4861	0.5587	0.64052	0.7479	0.85997	1	1	1	1	1	1	1
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.34085	0.40197	0.4861	0.5587	0.64052	0.7479	0.85997	1	1	1	1	1	1	1	1
0	0	0	0	0	0	0	0	0	0	0	0	0	0.28432	0.34085	0.40197	0.4861	0.5587	0.64052	0.7479	0.85997	1	1	1	1	1	1	1	1	1
0	0	0	0	0	0	0	0	0	0	0	0.23462	0.28432	0.34085	0.40197	0.4861	0.5587	0.64052	0.7479	0.85997	1	1	1	1	1	1	1	1	1	1
0	0	0	0	0	0	0	0	0	0.18721	0.23462	0.28432	0.34085	0.40197	0.4861	0.5587	0.64052	0.7479	0.85997	1	1	1	1	1	1	1	1	1	1	1
0	0	0	0	0	0	0	0.14434	0.18721	0.23462	0.28432	0.34085	0.40197	0.4861	0.5587	0.64052	0.7479	0.85997	1	1	1	1	1	1	1	1	1	1	1	1
0	0	0	0	0	0.10148	0.14434	0.18721	0.23462	0.28432	0.34085	0.40197	0.4861	0.5587	0.64052	0.7479	0.85997	1	1	1	1	1	1	1	1	1	1	1	1	1
0	0	0	0.060882	0.10148	0.14434	0.18721	0.23462	0.28432	0.34085	0.40197	0.4861	0.5587	0.64052	0.7479	0.85997	1	1	1	1	1	1	1	1	1	1	1	1	1	1
