0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.65418	0.96729	1	1	1
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.43651	0.63486	0.91533	0.96729	1	1	1	1
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.28777	0.42404	0.60006	0.8545	0.91533	0.96729	1	1	1	1	1
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.18802	0.27721	0.40378	0.56311	0.78291	0.8545	0.91533	0.96729	1	1	1	1	1	1
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.11626	0.18115	0.26205	0.37033	0.52149	0.71807	0.78291	0.8545	0.91533	0.96729	1	1	1	1	1	1	1
0	0	0	0	0	0	0	0	0	0	0	0	0.070868	0.11199	0.17061	0.24294	0.34036	0.46612	0.65411	0.71807	0.78291	0.8545	0.91533	0.96729	1	1	1	1	1	1	1	1
0	0	0	0	0	0	0	0	0	0.039321	0.067427	0.10469	0.1568	0.22215	0.30816	0.42076	0.5741	0.65411	0.71807	0.78291	0.8545	0.91533	0.96729	1	1	1	1	1	1	1	1	1
0	0	0	0	0	0	0.015845	0.035557	0.060189	0.093244	0.1402	0.19784	0.27505	0.37345	0.50952	0.5741	0.65411	0.71807	0.78291	0.8545	0.91533	0.96729	1	1	1	1	1	1	1	1	1	1
0	0	0	0.0044242	0.013365	0.029379	0.05057	0.079475	0.12061	0.17293	0.24034	0.32844	0.44617	0.50952	0.5741	0.65411	0.71807	0.78291	0.8545	0.91533	0.96729	1	1	1	1	1	1	1	1	1	1	1
0	0.0021665	0.0088489	0.021153	0.03895	0.063778	0.099232	0.14518	0.20623	0.28261	0.38724	0.44617	0.50952	0.5741	0.65411	0.71807	0.78291	0.8545	0.91533	0.96729	1	1	1	1	1	1	1	1	1	1	1	1
0	0.011475	0.025763	0.046607	0.076548	0.11631	0.16955	0.23876	0.32856	0.38724	0.44617	0.50952	0.5741	0.65411	0.71807	0.78291	0.8545	0.91533	0.96729	1	1	1	1	1	1	1	1	1	1	1	1	1
0	0.028162	0.052763	0.086522	0.13221	0.19237	0.27312	0.32856	0.38724	0.44617	0.50952	0.5741	0.65411	0.71807	0.78291	0.8545	0.91533	0.96729	1	1	1	1	1	1	1	1	1	1	1	1	1	1
0	0.056118	0.094514	0.14595	0.21533	0.27312	0.32856	0.38724	0.44617	0.50952	0.5741	0.65411	0.71807	0.78291	0.8545	0.91533	0.96729	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
