0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.45241	0.86943	0.98961	1	1	1	1
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.20278	0.39449	0.70521	0.85237	0.96605	0.98961	1	1	1	1	1
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.089743	0.17578	0.31976	0.54814	0.68654	0.81961	0.93145	0.96605	0.98961	1	1	1	1	1	1
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.035468	0.077166	0.14235	0.24462	0.41049	0.52464	0.65767	0.78145	0.88397	0.93145	0.96605	0.98961	1	1	1	1	1	1	1
0	0	0	0	0	0	0	0	0	0	0.012385	0.029188	0.057824	0.10769	0.18219	0.29554	0.39189	0.49686	0.612	0.73728	0.83509	0.88397	0.93145	0.96605	0.98961	1	1	1	1	1	1	1	1
0	0	0	0	0	0	0.0028274	0.0090459	0.020276	0.039837	0.071539	0.12721	0.20751	0.27887	0.36729	0.46248	0.56887	0.67597	0.78263	0.83509	0.88397	0.93145	0.96605	0.98961	1	1	1	1	1	1	1	1	1
0	0	0.0002014	0.0014345	0.0048433	0.011729	0.023928	0.044513	0.077942	0.13581	0.19123	0.2573	0.3371	0.42521	0.52151	0.62164	0.71265	0.78263	0.83509	0.88397	0.93145	0.96605	0.98961	1	1	1	1	1	1	1	1	1	1
0	0.0011124	0.0043414	0.011107	0.023145	0.043527	0.076466	0.12003	0.1699	0.22991	0.30389	0.38362	0.4733	0.56441	0.65155	0.71265	0.78263	0.83509	0.88397	0.93145	0.96605	0.98961	1	1	1	1	1	1	1	1	1	1	1
0	0.0066134	0.01732	0.035997	0.06232	0.099665	0.14422	0.19844	0.26544	0.34057	0.4219	0.50804	0.5887	0.65155	0.71265	0.78263	0.83509	0.88397	0.93145	0.96605	0.98961	1	1	1	1	1	1	1	1	1	1	1	1
0	0.021645	0.044263	0.075804	0.11517	0.16383	0.22413	0.293	0.37049	0.44936	0.52761	0.5887	0.65155	0.71265	0.78263	0.83509	0.88397	0.93145	0.96605	0.98961	1	1	1	1	1	1	1	1	1	1	1	1	1
0	0.048719	0.083296	0.12651	0.18039	0.24323	0.31485	0.39154	0.46462	0.52761	0.5887	0.65155	0.71265	0.78263	0.83509	0.88397	0.93145	0.96605	0.98961	1	1	1	1	1	1	1	1	1	1	1	1	1	1
0	0.086938	0.13454	0.19159	0.25752	0.32965	0.40294	0.46462	0.52761	0.5887	0.65155	0.71265	0.78263	0.83509	0.88397	0.93145	0.96605	0.98961	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
0	0.13827	0.19873	0.2664	0.33726	0.40294	0.46462	0.52761	0.5887	0.65155	0.71265	0.78263	0.83509	0.88397	0.93145	0.96605	0.98961	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
