0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	1	1	1
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.011138157	0.085479321	0.2880349	0.58178454	0.82994371	0.9554878	0.99310651	0.99944856	0.9999831	1	1	1	1	1	1	1	1	1
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.9062592e-05	0.0005428112	0.0031565176	0.012485107	0.038456344	0.094230526	0.19275119	0.3335392	0.50256919	0.6695162	0.80899054	0.90453097	0.96016082	0.9859297	0.99610072	0.99910715	0.99986907	0.9999831	1	1	1	1	1	1	1	1	1	1
0	0	0	0	0	0	0	0	0	0	0	0	1.0770542e-07	1.3273045e-06	9.5754713e-06	5.3047512e-05	0.00023216059	0.00084383129	0.0026358048	0.0071848939	0.017384994	0.037572377	0.073137539	0.12988818	0.21119464	0.31547559	0.43727709	0.56607337	0.6884436	0.79327483	0.87417811	0.93050506	0.96568706	0.98473909	0.99397182	0.99800474	0.99944115	0.99986907	0.9999831	1	1	1	1	1	1	1	1	1	1	1
0	0	2.0946578e-12	1.102074e-10	2.1525155e-09	2.4274488e-08	1.9280298e-07	1.1663045e-06	5.6761987e-06	2.3211468e-05	8.2453792e-05	0.00025925288	0.00073045063	0.0018678163	0.0043751262	0.0094672263	0.019038966	0.035619262	0.062254755	0.1020311	0.15772847	0.23047459	0.31854714	0.41861559	0.52496306	0.63046688	0.72753134	0.8099048	0.87573558	0.92437053	0.9574101	0.97792554	0.98950558	0.99548996	0.99827256	0.99944115	0.99986907	0.9999831	1	1	1	1	1	1	1	1	1	1	1	1
0	1.7641408e-08	2.1555339e-07	1.4495087e-06	6.9852524e-06	2.6798265e-05	8.740749e-05	0.00024984383	0.00063997155	0.001503462	0.0032720805	0.0066371752	0.012694447	0.022937417	0.039190719	0.063664762	0.098383336	0.14470466	0.20386638	0.27574229	0.35832965	0.44881652	0.54270279	0.63459436	0.72019444	0.79527714	0.85725659	0.9057736	0.94159411	0.96625218	0.98177286	0.99073379	0.99570706	0.99827256	0.99944115	0.99986907	0.9999831	1	1	1	1	1	1	1	1	1	1	1	1	1
0	3.7266215e-06	2.2635215e-05	8.6679253e-05	0.00026137028	0.00066804798	0.0015204363	0.003184376	0.0062048979	0.011377393	0.019878586	0.03313377	0.052602754	0.079883087	0.11644763	0.16278707	0.21929611	0.2862391	0.36168591	0.4434863	0.52883761	0.61336549	0.69255775	0.76445386	0.82735242	0.87880694	0.91899361	0.94870517	0.96937724	0.98278037	0.990912	0.99570706	0.99827256	0.99944115	0.99986907	0.9999831	1	1	1	1	1	1	1	1	1	1	1	1	1	1
0	8.3733571e-05	0.00032994563	0.00090381175	0.0020582307	0.0041925109	0.0078863325	0.013917139	0.023360125	0.037512381	0.057766279	0.085082987	0.12020803	0.16392751	0.21662047	0.27759982	0.3460777	0.42057781	0.49872946	0.57791985	0.65420199	0.72442761	0.78852851	0.84429865	0.88946412	0.92475596	0.9512541	0.97020714	0.98292835	0.990912	0.99570706	0.99827256	0.99944115	0.99986907	0.9999831	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
0	0.00063203261	0.0018123093	0.0040152643	0.00777483	0.013812903	0.023120349	0.036815941	0.056102804	0.082138647	0.11489932	0.15480364	0.2031923	0.25904912	0.32062164	0.38828859	0.46041202	0.53459355	0.60850028	0.67882078	0.74346088	0.80212655	0.85294301	0.89416515	0.92684506	0.95193881	0.97033031	0.98292835	0.990912	0.99570706	0.99827256	0.99944115	0.99986907	0.9999831	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
0	0.0025606355	0.0059595215	0.011437278	0.019914241	0.032385132	0.049860276	0.073413029	0.10375528	0.14020107	0.1834658	0.23430961	0.29073882	0.35178411	0.41806166	0.48774501	0.55837646	0.62803704	0.69414935	0.7544365	0.80913753	0.85679289	0.89588504	0.92741142	0.95204125	0.97033031	0.98292835	0.990912	0.99570706	0.99827256	0.99944115	0.99986907	0.9999831	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
0	0.0072281255	0.014482289	0.025312949	0.040641456	0.061391071	0.088324466	0.12181586	0.16103141	0.20622449	0.25787097	0.31436527	0.37462562	0.43937194	0.50655771	0.57395083	0.64037006	0.70306221	0.76014023	0.81228316	0.85821129	0.89635465	0.92749666	0.95204125	0.97033031	0.98292835	0.990912	0.99570706	0.99827256	0.99944115	0.99986907	0.9999831	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
0	0.016269321	0.029333213	0.047274254	0.070760113	0.100332	0.13645605	0.17755239	0.22362179	0.27579457	0.3321106	0.39133039	0.45423768	0.51895137	0.58383053	0.64757842	0.70771691	0.76271165	0.81344784	0.85860064	0.89642566	0.92749666	0.95204125	0.97033031	0.98292835	0.990912	0.99570706	0.99827256	0.99944115	0.99986907	0.9999831	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
0	0.031518647	0.05182592	0.077658971	0.109619	0.14782061	0.19008701	0.23687162	0.28930343	0.34509995	0.40295779	0.46400644	0.52681375	0.58961164	0.65134914	0.70981919	0.76366586	0.81376855	0.85865967	0.89642566	0.92749666	0.95204125	0.97033031	0.98292835	0.990912	0.99570706	0.99827256	0.99944115	0.99986907	0.9999831	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
0	0.054085001	0.082174153	0.11622633	0.15603186	0.1993433	0.24662993	0.2990119	0.35401156	0.41051567	0.47016058	0.5313929	0.59262626	0.65304871	0.71059844	0.76392863	0.81381719	0.85865967	0.89642566	0.92749666	0.95204125	0.97033031	0.98292835	0.990912	0.99570706	0.99827256	0.99944115	0.99986907	0.9999831	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
