0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.85478	1	1
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.75071	0.85478	1	1	1
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.65838	0.75071	0.85478	1	1	1	1
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.55137	0.65838	0.75071	0.85478	1	1	1	1	1
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.47364	0.55137	0.65838	0.75071	0.85478	1	1	1	1	1	1
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.40173	0.47364	0.55137	0.65838	0.75071	0.85478	1	1	1	1	1	1	1
0	0	0	0	0	0	0	0	0	0	0	0	0	0.33853	0.40173	0.47364	0.55137	0.65838	0.75071	0.85478	1	1	1	1	1	1	1	1
0	0	0	0	0	0	0	0	0	0	0	0.27822	0.33853	0.40173	0.47364	0.55137	0.65838	0.75071	0.85478	1	1	1	1	1	1	1	1	1
0	0	0	0	0	0	0	0	0	0.2237	0.27822	0.33853	0.40173	0.47364	0.55137	0.65838	0.75071	0.85478	1	1	1	1	1	1	1	1	1	1
0	0	0	0	0	0	0	0.16918	0.2237	0.27822	0.33853	0.40173	0.47364	0.55137	0.65838	0.75071	0.85478	1	1	1	1	1	1	1	1	1	1	1
0	0	0	0	0	0.11754	0.16918	0.2237	0.27822	0.33853	0.40173	0.47364	0.55137	0.65838	0.75071	0.85478	1	1	1	1	1	1	1	1	1	1	1	1
0	0	0	0.068797	0.11754	0.16918	0.2237	0.27822	0.33853	0.40173	0.47364	0.55137	0.65838	0.75071	0.85478	1	1	1	1	1	1	1	1	1	1	1	1	1
0	0.022931	0.068797	0.11754	0.16918	0.2237	0.27822	0.33853	0.40173	0.47364	0.55137	0.65838	0.75071	0.85478	1	1	1	1	1	1	1	1	1	1	1	1	1	1
