errors	shape		t		lossrate	PM

0	111001001010001011		23		0		32813
1	111001001010001011		18		0.146516		46056
1	111001001010001011		17		0.112326		46832
1	111001001010001011		16		0.0874996		47458
1	111001001010001011		15		0		48991
2	111001001010001011		14		0.16131		49339
2	111001001010001011		13		0.08024		49644
2	111001001010001011		12		0.0389258		49810
2	111001001010001011		11		0.0178224		49896
2	111001001010001011		10		0.0087716		49938
2	111001001010001011		9		0.00159115		49974
2	111001001010001011		8		0		49990
3	111001001010001011		11		0.144422		49896
3	111001001010001011		10		0.0822167		49938
3	111001001010001011		9		0.0428066		49974
3	111001001010001011		8		0.0178583		49990
3	111001001010001011		7		0.00510532		49996
3	111001001010001011		6		0.00125045		49997
3	111001001010001011		5		0.000328958		49997
3	111001001010001011		4		4.62532e-05		50001
3	111001001010001011		3		0		50095
4	111001001010001011		9		0.178029		49974
4	111001001010001011		8		0.103082		49990
4	111001001010001011		7		0.0496784		49996
4	111001001010001011		6		0.0196583		49997
4	111001001010001011		5		0.00611669		49997
4	111001001010001011		4		0.00159425		50001
4	111001001010001011		3		0.000250757		50095
4	111001001010001011		2		2.52724e-05		59517
4	111001001010001011		1		0		4625859
5	111001001010001011		7		0.170134		49996
5	111001001010001011		6		0.0893394		49997
5	111001001010001011		5		0.038081		49997
5	111001001010001011		4		0.0130349		50001
5	111001001010001011		3		0.00324577		50095
5	111001001010001011		2		0.00051868		59517
5	111001001010001011		1		2.38419e-05		4625859
0	111111100011		29		0		32814
1	111111100011		21		0		48385
2	111111100011		18		0.170114		49297
2	111111100011		17		0.128487		49457
2	111111100011		16		0.0840988		49636
2	111111100011		15		0.0588237		49738
2	111111100011		14		0.0223092		49869
2	111111100011		13		0.0113053		49913
2	111111100011		12		0		49955
3	111111100011		14		0.170687		49869
3	111111100011		13		0.117336		49913
3	111111100011		12		0.0685324		49955
3	111111100011		11		0.0418549		49969
3	111111100011		10		0.0232963		49981
3	111111100011		9		0.0107154		49992
3	111111100011		8		0.00366491		50000
3	111111100011		7		0.000254095		50026
3	111111100011		6		0		50104
4	111111100011		11		0.166923		49969
4	111111100011		10		0.114566		49981
4	111111100011		9		0.0733674		49992
4	111111100011		8		0.0408643		50000
4	111111100011		7		0.018158		50026
4	111111100011		6		0.00696135		50104
4	111111100011		5		0.0024513		50415
4	111111100011		4		0.000479102		51877
4	111111100011		3		3.05176e-05		73392
4	111111100011		2		0		385070
5	111111100011		9		0.197925		49992
5	111111100011		8		0.136223		50000
5	111111100011		7		0.0836471		50026
5	111111100011		6		0.0433587		50104
5	111111100011		5		0.0199541		50415
5	111111100011		4		0.00705695		51877
5	111111100011		3		0.00173706		73392
5	111111100011		2		0.00036329		385070
5	111111100011		1		3.33786e-05		5412152
0	111111111		32		0		32815
1	111111111		24		0		47885
2	111111111		19		0.175618		49296
2	111111111		18		0.13092		49456
2	111111111		17		0.0934629		49600
2	111111111		16		0.0635789		49712
2	111111111		15		0		49910
3	111111111		15		0.198339		49910
3	111111111		14		0.135951		49935
3	111111111		13		0.0887195		49956
3	111111111		12		0.0566875		49969
3	111111111		11		0.0354625		49979
3	111111111		10		0.0209929		50000
3	111111111		9		0.011558		50049
3	111111111		8		0.00548285		50178
3	111111111		7		0.00195456		51024
3	111111111		6		0		54357
4	111111111		12		0.198511		49969
4	111111111		11		0.146841		49979
4	111111111		10		0.104819		50000
4	111111111		9		0.0722333		50049
4	111111111		8		0.0472505		50178
4	111111111		7		0.0290108		51024
4	111111111		6		0.016397		54357
4	111111111		5		0.0080446		67043
4	111111111		4		0.00345063		119466
4	111111111		3		0.00125712		333097
4	111111111		2		0.000349939		1211028
4	111111111		1		5.53131e-05		4811339
5	111111111		9		0.18102		50049
5	111111111		8		0.133301		50178
5	111111111		7		0.0939169		51024
5	111111111		6		0.0627015		54357
5	111111111		5		0.0387174		67043
5	111111111		4		0.0215492		119466
5	111111111		3		0.0106319		333097
5	111111111		2		0.00440007		1211028
5	111111111		1		0.00129998		4811339
0	1111111111		31		0		32813
1	1111111111		22		0		48048
2	1111111111		17		0.164793		49344
2	1111111111		16		0.123595		49485
2	1111111111		15		0.0891948		49617
2	1111111111		14		0.0617583		49725
2	1111111111		13		0.0407038		49815
2	1111111111		12		0		49932
3	1111111111		13		0.186458		49815
3	1111111111		12		0.143056		49932
3	1111111111		11		0.0944343		49953
3	1111111111		10		0.0611297		49968
3	1111111111		9		0.0390213		49992
3	1111111111		8		0.0239076		50039
3	1111111111		7		0.0138582		50175
3	1111111111		6		0.0073486		51016
3	1111111111		5		0.0033437		54311
3	1111111111		4		0.00117612		66920
3	1111111111		3		0.00023365		119106
3	1111111111		2		0		332066
4	1111111111		10		0.191963		49968
4	1111111111		9		0.14355		49992
4	1111111111		8		0.103498		50039
4	1111111111		7		0.0719139		50175
4	1111111111		6		0.0475217		51016
4	1111111111		5		0.0293487		54311
4	1111111111		4		0.0165869		66920
4	1111111111		3		0.00818837		119106
4	1111111111		2		0.00326765		332066
4	1111111111		1		0.000891745		1208993
5	1111111111		7		0.170213		50175
5	1111111111		6		0.124997		51016
5	1111111111		5		0.0871073		54311
5	1111111111		4		0.0568472		66920
5	1111111111		3		0.0337293		119106
5	1111111111		2		0.0173318		332066
5	1111111111		1		0.00690073		1208993
0	111001001010011101		23		0		32815
1	111001001010011101		17		0.146516		46116
1	111001001010011101		16		0.120745		46735
1	111001001010011101		15		0.0874996		47457
1	111001001010011101		14		0		49005
2	111001001010011101		13		0.17957		49295
2	111001001010011101		12		0.111592		49533
2	111001001010011101		11		0.0495161		49760
2	111001001010011101		10		0.0251403		49862
2	111001001010011101		9		0.0108507		49930
2	111001001010011101		8		0.00213325		49976
2	111001001010011101		7		0.000298679		49984
2	111001001010011101		6		0		49994
3	111001001010011101		10		0.175927		49862
3	111001001010011101		9		0.104134		49930
3	111001001010011101		8		0.0551826		49976
3	111001001010011101		7		0.0262464		49984
3	111001001010011101		6		0.00862294		49994
3	111001001010011101		5		0.00181508		49997
3	111001001010011101		4		0.000256479		49999
3	111001001010011101		3		1.04904e-05		50033
3	111001001010011101		2		0		51446
4	111001001010011101		7		0.12489		49984
4	111001001010011101		6		0.066159		49994
4	111001001010011101		5		0.0271552		49997
4	111001001010011101		4		0.00813639		49999
4	111001001010011101		3		0.00158757		50033
4	111001001010011101		2		0.000151157		51446
4	111001001010011101		1		1.43051e-06		1192524
5	111001001010011101		6		0.193336		49994
5	111001001010011101		5		0.106411		49997
5	111001001010011101		4		0.0461382		49999
5	111001001010011101		3		0.0144016		50033
5	111001001010011101		2		0.00267816		51446
5	111001001010011101		1		0.000195503		1192524
0	1111111000111		28		0		32813
1	1111111000111		19		0		48502
2	1111111000111		16		0.152964		49343
2	1111111000111		15		0.113601		49505
2	1111111000111		14		0.085931		49624
2	1111111000111		13		0.0486694		49772
2	1111111000111		12		0.0191795		49874
2	1111111000111		11		0.00989848		49920
2	1111111000111		10		0.00376564		49950
2	1111111000111		9		0		49971
3	1111111000111		12		0.167352		49874
3	1111111000111		11		0.1147		49920
3	1111111000111		10		0.0700067		49950
3	1111111000111		9		0.0378232		49971
3	1111111000111		8		0.0197415		49985
3	1111111000111		7		0.00899917		49991
3	1111111000111		6		0.00202453		50017
3	1111111000111		5		0.000377595		50064
3	1111111000111		4		3.67165e-05		50263
3	1111111000111		3		0		55105
4	1111111000111		9		0.162452		49971
4	1111111000111		8		0.106487		49985
4	1111111000111		7		0.063612		49991
4	1111111000111		6		0.0311729		50017
4	1111111000111		5		0.0131503		50064
4	1111111000111		4		0.00437111		50263
4	1111111000111		3		0.000982285		55105
4	1111111000111		2		0.000231266		129500
4	1111111000111		1		2.71797e-05		1349964
5	1111111000111		7		0.180135		49991
5	1111111000111		6		0.112439		50017
5	1111111000111		5		0.0632467		50064
5	1111111000111		4		0.0291691		50263
