0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.86188	1	1
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.74439	0.86188	1	1	1
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.64558	0.74439	0.86188	1	1	1	1
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.55089	0.64558	0.74439	0.86188	1	1	1	1	1
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.47874	0.55089	0.64558	0.74439	0.86188	1	1	1	1	1	1
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.41473	0.47874	0.55089	0.64558	0.74439	0.86188	1	1	1	1	1	1	1
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.34054	0.41473	0.47874	0.55089	0.64558	0.74439	0.86188	1	1	1	1	1	1	1	1
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.28665	0.34054	0.41473	0.47874	0.55089	0.64558	0.74439	0.86188	1	1	1	1	1	1	1	1	1
0	0	0	0	0	0	0	0	0	0	0	0	0.2368	0.28665	0.34054	0.41473	0.47874	0.55089	0.64558	0.74439	0.86188	1	1	1	1	1	1	1	1	1	1
0	0	0	0	0	0	0	0	0	0	0.19298	0.2368	0.28665	0.34054	0.41473	0.47874	0.55089	0.64558	0.74439	0.86188	1	1	1	1	1	1	1	1	1	1	1
0	0	0	0	0	0	0	0	0.15117	0.19298	0.2368	0.28665	0.34054	0.41473	0.47874	0.55089	0.64558	0.74439	0.86188	1	1	1	1	1	1	1	1	1	1	1	1
0	0	0	0	0	0	0.11337	0.15117	0.19298	0.2368	0.28665	0.34054	0.41473	0.47874	0.55089	0.64558	0.74439	0.86188	1	1	1	1	1	1	1	1	1	1	1	1	1
0	0	0	0	0.075576	0.11337	0.15117	0.19298	0.2368	0.28665	0.34054	0.41473	0.47874	0.55089	0.64558	0.74439	0.86188	1	1	1	1	1	1	1	1	1	1	1	1	1	1
