0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.46702	0.87868	0.9915	1	1	1	1
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.20403	0.41122	0.72584	0.86203	0.97359	0.9915	1	1	1	1	1
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.088589	0.17832	0.3281	0.57603	0.70758	0.83546	0.93958	0.97359	0.9915	1	1	1	1	1	1
0	0	0	0	0	0	0	0	0	0	0.033106	0.074638	0.14113	0.2518	0.42199	0.55501	0.67834	0.7977	0.89912	0.93958	0.97359	0.9915	1	1	1	1	1	1	1
0	0	0	0	0	0	0.0070614	0.02386	0.052323	0.099345	0.17605	0.29631	0.40028	0.52372	0.63844	0.75266	0.8503	0.89912	0.93958	0.97359	0.9915	1	1	1	1	1	1	1	1
0	0	0.00048945	0.0034468	0.012289	0.03006	0.060504	0.11163	0.19155	0.27418	0.3691	0.48229	0.59215	0.69961	0.79643	0.8503	0.89912	0.93958	0.97359	0.9915	1	1	1	1	1	1	1	1	1
0	0.0024954	0.01053	0.027491	0.057915	0.10871	0.16926	0.24348	0.32995	0.43332	0.53677	0.642	0.73553	0.79643	0.8503	0.89912	0.93958	0.97359	0.9915	1	1	1	1	1	1	1	1	1	1
0	0.016367	0.043212	0.084839	0.13914	0.20543	0.28392	0.37807	0.47518	0.57599	0.67101	0.73553	0.79643	0.8503	0.89912	0.93958	0.97359	0.9915	1	1	1	1	1	1	1	1	1	1	1
0	0.051333	0.099943	0.16068	0.2317	0.31717	0.40832	0.50455	0.59843	0.67101	0.73553	0.79643	0.8503	0.89912	0.93958	0.97359	0.9915	1	1	1	1	1	1	1	1	1	1	1	1
0	0.10714	0.17379	0.25115	0.33669	0.42856	0.52079	0.59843	0.67101	0.73553	0.79643	0.8503	0.89912	0.93958	0.97359	0.9915	1	1	1	1	1	1	1	1	1	1	1	1	1
0	0.18025	0.2606	0.34841	0.43902	0.52079	0.59843	0.67101	0.73553	0.79643	0.8503	0.89912	0.93958	0.97359	0.9915	1	1	1	1	1	1	1	1	1	1	1	1	1	1
0	0.26437	0.35349	0.43902	0.52079	0.59843	0.67101	0.73553	0.79643	0.8503	0.89912	0.93958	0.97359	0.9915	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
0	0.35349	0.43902	0.52079	0.59843	0.67101	0.73553	0.79643	0.8503	0.89912	0.93958	0.97359	0.9915	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
