0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.66159	0.96965	1	1	1
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.44753	0.64436	0.91833	0.96965	1	1	1	1
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.28928	0.43066	0.61439	0.86224	0.91833	0.96965	1	1	1	1	1
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.19102	0.28084	0.40918	0.56752	0.8018	0.86224	0.91833	0.96965	1	1	1	1	1	1
0	0	0	0	0	0	0	0	0	0	0	0	0	0.12108	0.18479	0.26685	0.3819	0.52515	0.72174	0.8018	0.86224	0.91833	0.96965	1	1	1	1	1	1	1
0	0	0	0	0	0	0	0	0	0	0.06345	0.11434	0.17236	0.24604	0.35	0.47708	0.65304	0.72174	0.8018	0.86224	0.91833	0.96965	1	1	1	1	1	1	1	1
0	0	0	0	0	0	0	0.030578	0.059163	0.1035	0.15528	0.22244	0.31438	0.4292	0.58352	0.65304	0.72174	0.8018	0.86224	0.91833	0.96965	1	1	1	1	1	1	1	1	1
0	0	0	0	0.010425	0.026903	0.051224	0.089147	0.13499	0.1946	0.27769	0.37875	0.51711	0.58352	0.65304	0.72174	0.8018	0.86224	0.91833	0.96965	1	1	1	1	1	1	1	1	1	1
0	0.0010577	0.0072519	0.020251	0.040363	0.072034	0.11206	0.16466	0.23739	0.32918	0.44968	0.51711	0.58352	0.65304	0.72174	0.8018	0.86224	0.91833	0.96965	1	1	1	1	1	1	1	1	1	1	1
0	0.010426	0.026905	0.0525	0.086823	0.13258	0.19579	0.27621	0.38482	0.44968	0.51711	0.58352	0.65304	0.72174	0.8018	0.86224	0.91833	0.96965	1	1	1	1	1	1	1	1	1	1	1	1
0	0.031001	0.059769	0.098871	0.15286	0.22293	0.31704	0.38482	0.44968	0.51711	0.58352	0.65304	0.72174	0.8018	0.86224	0.91833	0.96965	1	1	1	1	1	1	1	1	1	1	1	1	1
0	0.063636	0.10872	0.16877	0.24965	0.31704	0.38482	0.44968	0.51711	0.58352	0.65304	0.72174	0.8018	0.86224	0.91833	0.96965	1	1	1	1	1	1	1	1	1	1	1	1	1	1
0	0.11402	0.18211	0.24965	0.31704	0.38482	0.44968	0.51711	0.58352	0.65304	0.72174	0.8018	0.86224	0.91833	0.96965	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
