0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.66325	0.96842	1	1	1
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.4423	0.64201	0.91958	0.96842	1	1	1	1
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.2932	0.43035	0.61233	0.85544	0.91958	0.96842	1	1	1	1	1
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.18662	0.28355	0.40344	0.5745	0.79324	0.85544	0.91958	0.96842	1	1	1	1	1	1
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.11924	0.1808	0.26802	0.37659	0.52128	0.7297	0.79324	0.85544	0.91958	0.96842	1	1	1	1	1	1	1
0	0	0	0	0	0	0	0	0	0	0	0.071534	0.11481	0.17036	0.24919	0.34595	0.47603	0.64834	0.7297	0.79324	0.85544	0.91958	0.96842	1	1	1	1	1	1	1	1
0	0	0	0	0	0	0	0	0.03376	0.066484	0.10513	0.1556	0.22542	0.3128	0.42722	0.5809	0.64834	0.7297	0.79324	0.85544	0.91958	0.96842	1	1	1	1	1	1	1	1	1
0	0	0	0	0	0.013423	0.030474	0.058234	0.092297	0.13722	0.20014	0.27711	0.3799	0.51385	0.5809	0.64834	0.7297	0.79324	0.85544	0.91958	0.96842	1	1	1	1	1	1	1	1	1	1
0	0	0.0025894	0.010596	0.024378	0.047278	0.076817	0.11628	0.17157	0.24132	0.33101	0.45073	0.51385	0.5809	0.64834	0.7297	0.79324	0.85544	0.91958	0.96842	1	1	1	1	1	1	1	1	1	1	1
0	0.0052977	0.016014	0.034184	0.059285	0.093424	0.14129	0.20272	0.28368	0.38731	0.45073	0.51385	0.5809	0.64834	0.7297	0.79324	0.85544	0.91958	0.96842	1	1	1	1	1	1	1	1	1	1	1	1
0	0.019204	0.039963	0.068903	0.10958	0.16293	0.23371	0.32691	0.38731	0.45073	0.51385	0.5809	0.64834	0.7297	0.79324	0.85544	0.91958	0.96842	1	1	1	1	1	1	1	1	1	1	1	1	1
0	0.043092	0.076818	0.12235	0.18329	0.26423	0.32691	0.38731	0.45073	0.51385	0.5809	0.64834	0.7297	0.79324	0.85544	0.91958	0.96842	1	1	1	1	1	1	1	1	1	1	1	1	1	1
0	0.081068	0.13251	0.20157	0.26423	0.32691	0.38731	0.45073	0.51385	0.5809	0.64834	0.7297	0.79324	0.85544	0.91958	0.96842	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
