0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.15006	0.52546	0.84905	0.97598	0.99873	1	1	1	1	1	1
0	0	0	0	0	0	0	0	0	0	0	0	0	0.019691	0.074813	0.213	0.40415	0.62843	0.79434	0.92052	0.96959	0.99369	0.99873	1	1	1	1	1	1	1
0	0	0	0	0	0	0	0.0010297	0.0060963	0.023015	0.066326	0.14063	0.25509	0.41121	0.55835	0.70518	0.82752	0.90623	0.95581	0.98362	0.99369	0.99873	1	1	1	1	1	1	1	1
0	1.9581e-06	6.3303e-05	0.0005959	0.0030384	0.011362	0.03112	0.069055	0.13284	0.2254	0.33738	0.46143	0.5901	0.71047	0.80496	0.88217	0.93481	0.96713	0.98362	0.99369	0.99873	1	1	1	1	1	1	1	1	1
0	0.0011518	0.006095	0.019233	0.046102	0.092342	0.15949	0.24803	0.34975	0.46222	0.57459	0.67733	0.77024	0.8495	0.90539	0.94408	0.96713	0.98362	0.99369	0.99873	1	1	1	1	1	1	1	1	1	1
0	0.013477	0.040256	0.08524	0.15034	0.23324	0.32858	0.43065	0.5319	0.63168	0.72426	0.80589	0.86837	0.91297	0.94408	0.96713	0.98362	0.99369	0.99873	1	1	1	1	1	1	1	1	1	1	1
0	0.053973	0.11419	0.19218	0.28229	0.37882	0.47639	0.57426	0.66739	0.75205	0.82088	0.87453	0.91297	0.94408	0.96713	0.98362	0.99369	0.99873	1	1	1	1	1	1	1	1	1	1	1	1
0	0.12795	0.21539	0.3107	0.40869	0.50557	0.5999	0.68805	0.7635	0.82572	0.87453	0.91297	0.94408	0.96713	0.98362	0.99369	0.99873	1	1	1	1	1	1	1	1	1	1	1	1	1
0	0.22479	0.32546	0.42591	0.52207	0.61406	0.69627	0.76711	0.82572	0.87453	0.91297	0.94408	0.96713	0.98362	0.99369	0.99873	1	1	1	1	1	1	1	1	1	1	1	1	1	1
0	0.33115	0.43404	0.53027	0.61932	0.69874	0.76711	0.82572	0.87453	0.91297	0.94408	0.96713	0.98362	0.99369	0.99873	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
0	0.43675	0.5328	0.62074	0.69874	0.76711	0.82572	0.87453	0.91297	0.94408	0.96713	0.98362	0.99369	0.99873	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
0	0.53326	0.62074	0.69874	0.76711	0.82572	0.87453	0.91297	0.94408	0.96713	0.98362	0.99369	0.99873	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
0	0.62074	0.69874	0.76711	0.82572	0.87453	0.91297	0.94408	0.96713	0.98362	0.99369	0.99873	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
