0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.85706	1	1
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.74152	0.85706	1	1	1
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.63878	0.74152	0.85706	1	1	1	1
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.55237	0.63878	0.74152	0.85706	1	1	1	1	1
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.46957	0.55237	0.63878	0.74152	0.85706	1	1	1	1	1	1
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.40648	0.46957	0.55237	0.63878	0.74152	0.85706	1	1	1	1	1	1	1
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.3505	0.40648	0.46957	0.55237	0.63878	0.74152	0.85706	1	1	1	1	1	1	1	1
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.28563	0.3505	0.40648	0.46957	0.55237	0.63878	0.74152	0.85706	1	1	1	1	1	1	1	1	1
0	0	0	0	0	0	0	0	0	0	0	0	0	0.23851	0.28563	0.3505	0.40648	0.46957	0.55237	0.63878	0.74152	0.85706	1	1	1	1	1	1	1	1	1	1
0	0	0	0	0	0	0	0	0	0	0	0.19491	0.23851	0.28563	0.3505	0.40648	0.46957	0.55237	0.63878	0.74152	0.85706	1	1	1	1	1	1	1	1	1	1	1
0	0	0	0	0	0	0	0	0	0.1566	0.19491	0.23851	0.28563	0.3505	0.40648	0.46957	0.55237	0.63878	0.74152	0.85706	1	1	1	1	1	1	1	1	1	1	1	1
0	0	0	0	0	0	0	0.12004	0.1566	0.19491	0.23851	0.28563	0.3505	0.40648	0.46957	0.55237	0.63878	0.74152	0.85706	1	1	1	1	1	1	1	1	1	1	1	1	1
0	0	0	0	0	0.086983	0.12004	0.1566	0.19491	0.23851	0.28563	0.3505	0.40648	0.46957	0.55237	0.63878	0.74152	0.85706	1	1	1	1	1	1	1	1	1	1	1	1	1	1
