errors	shape		t		lossrate	PM

0	1111101		21		0		32793
1	1111101		16		0.0964003		50219
1	1111101		15		0		51390
2	1111101		12		0.181646		55643
2	1111101		11		0.106927		55994
2	1111101		10		0.0332431		56479
2	1111101		9		0.00348055		57684
2	1111101		8		0		62513
3	1111101		9		0.182424		60880
3	1111101		8		0.100564		66067
3	1111101		7		0.0512559		86765
3	1111101		6		0.0224819		172144
3	1111101		5		0.00716776		517264
3	1111101		4		0.0014109		1920669
3	1111101		3		0.000151634		7668132
3	1111101		2		6.67572e-06		34622280
3	1111101		1		0		273811570
0	11111001		20		0		32793
1	11111001		15		0.185748		49675
1	11111001		14		0.0843288		51166
1	11111001		13		0		51921
2	11111001		11		0.179753		55691
2	11111001		10		0.110871		56042
2	11111001		9		0.0601951		56645
2	11111001		8		0.0249006		58464
2	11111001		7		0.00752676		66096
2	11111001		6		0.00162446		97810
2	11111001		5		0		229930
3	11111001		8		0.184916		61728
3	11111001		7		0.110162		69927
3	11111001		6		0.0594426		104036
3	11111001		5		0.0277344		246163
3	11111001		4		0.0109252		873272
3	11111001		3		0.00348961		4115913
3	11111001		2		0.000793159		30248291
3	11111001		1		0.00011301		268663274
0	111111		22		0		32762
1	111111		17		0		50628
2	111111		13		0.181469		55584
2	111111		12		0.0796084		55960
2	111111		11		0		56396
3	111111		10		0.182101		60562
3	111111		9		0.0981261		64393
3	111111		8		0.0481796		79295
3	111111		7		0.0189526		138108
3	111111		6		0.00428331		366008
3	111111		5		0		1244378
0	11111101		20		0		32731
1	11111101		14		0.0843288		50498
1	11111101		13		0		51548
2	11111101		10		0.167831		55718
2	11111101		9		0.108472		56149
2	11111101		8		0.0574195		57146
2	11111101		7		0.0164272		60935
2	11111101		6		0.00162446		75660
2	11111101		5		0		137457
3	11111101		7		0.183095		64307
3	11111101		6		0.107817		79902
3	11111101		5		0.0561166		145514
3	11111101		4		0.0257522		417302
3	11111101		3		0.00935823		1553467
3	11111101		2		0.00208211		6551913
3	11111101		1		0.000184536		67671957
0	111110011		19		0		32721
1	111110011		13		0.161763		49568
1	111110011		12		0.0722443		50933
1	111110011		11		0		51891
2	111110011		9		0.154145		55732
2	111110011		8		0.095359		56134
2	111110011		7		0.0538741		56980
2	111110011		6		0.0253001		60125
2	111110011		5		0.0100441		72675
2	111110011		4		0.0029192		127925
2	111110011		3		0.000465989		408454
2	111110011		2		0		4650440
3	111110011		6		0.169274		63456
3	111110011		5		0.0997154		76755
3	111110011		4		0.0495352		135524
3	111110011		3		0.0212674		435678
3	111110011		2		0.00599205		4941543
3	111110011		1		0.0014838		67125910
0	1111111		21		0		32724
1	1111111		15		0		50805
2	1111111		11		0.175439		55624
2	1111111		10		0.106717		56008
2	1111111		9		0.0433756		56737
2	1111111		8		0		59193
3	1111111		8		0.199414		62465
3	1111111		7		0.114029		72032
3	1111111		6		0.0602702		111841
3	1111111		5		0.0282669		274979
3	1111111		4		0.0108041		941262
3	1111111		3		0.00278085		3677810
3	1111111		2		0.000299871		14841765
3	1111111		1		0		60189328
0	111111101		19		0		32715
1	111111101		12		0.0722443		50791
1	111111101		11		0		51721
2	111111101		8		0.148244		55975
2	111111101		7		0.0954567		56947
2	111111101		6		0.0550346		60524
2	111111101		5		0.0229092		74422
2	111111101		4		0.00522673		132897
2	111111101		3		0.000465989		377109
2	111111101		2		0		1417377
3	111111101		5		0.159558		78500
3	111111101		4		0.0943298		140426
3	111111101		3		0.0472337		398342
3	111111101		2		0.0183976		1498489
3	111111101		1		0.00377941		16287185
0	1111110011		18		0		32713
1	1111110011		11		0.137766		50007
1	1111110011		10		0.0601906		51202
1	1111110011		9		0		52053
2	1111110011		7		0.131611		55988
2	1111110011		6		0.0832048		56821
2	1111110011		5		0.0454104		59849
2	1111110011		4		0.0211316		71834
2	1111110011		3		0.00741649		125008
2	1111110011		2		0.00222409		1041400
2	1111110011		1		0.000385463		15274337
3	1111110011		4		0.133029		75794
3	1111110011		3		0.0720068		132202
3	1111110011		2		0.0268573		1101410
3	1111110011		1		0.00944227		16121604
0	11111111		20		0		32712
1	11111111		13		0		51060
2	11111111		9		0.15959		55768
2	11111111		8		0.100576		56495
2	11111111		7		0.0558706		58732
2	11111111		6		0.0199957		67048
2	11111111		5		0		101415
3	11111111		6		0.183415		70725
3	11111111		5		0.111754		107158
3	11111111		4		0.059618		258851
3	11111111		3		0.0276806		889724
3	11111111		2		0.0103073		3530894
3	11111111		1		0.00237989		14525751
0	1111111101		18		0		32710
1	1111111101		10		0.0601906		51099
1	1111111101		9		0		51908
2	1111111101		7		0.185498		55815
2	1111111101		6		0.124384		56827
2	1111111101		5		0.0779724		60380
2	1111111101		4		0.0432492		74105
2	1111111101		3		0.0185596		131854
2	1111111101		2		0.00444543		374365
2	1111111101		1		0.000385463		3717595
3	1111111101		4		0.193392		78159
3	1111111101		3		0.122388		139281
3	1111111101		2		0.0639374		395293
3	1111111101		1		0.0197826		3924327
0	11111110011		17		0		32710
1	11111110011		9		0.113799		50457
1	11111110011		8		0.0481452		51529
1	11111110011		7		0		52295
2	11111110011		6		0.177637		55839
2	11111110011		5		0.106171		56719
2	11111110011		4		0.0614347		59745
2	11111110011		3		0.0317879		71659
2	11111110011		2		0.0110316		284440
2	11111110011		1		0.00347131		3672104
3	11111110011		3		0.156669		75607
3	11111110011		2		0.0718063		300465
3	11111110011		1		0.031987		3876891
0	111111111		19		0		32711
1	111111111		11		0		51322
2	111111111		7		0.138102		56327
2	111111111		6		0.0861164		58587
2	111111111		5		0.0484675		66736
2	111111111		4		0.0218174		100617
2	111111111		3		0.00509697		242229
2	111111111		2		0		834652
3	111111111		4		0.150607		106261
3	111111111		3		0.0891535		255797
3	111111111		2		0.0446132		881283
3	111111111		1		0.0165344		3512830
0	1111111111		18		0		32710
1	1111111111		10		0.189862		48882
1	1111111111		9		0		51545
2	1111111111		6		0.172381		56183
2	1111111111		5		0.112352		58472
2	1111111111		4		0.0674276		66647
2	1111111111		3		0.0356885		100426
2	1111111111		2		0.0146204		241791
2	1111111111		1		0.00306541		833767
3	1111111111		3		0.175303		106059
3	1111111111		2		0.107549		255303
3	1111111111		1		0.0540192		880291
0	11111111101		17		0		32710
1	11111111101		8		0.0481452		51412
1	11111111101		7		0		52131
2	11111111101		5		0.150328		56718
2	11111111101		4		0.0967056		60300
2	11111111101		3		0.0566288		74000
2	11111111101		2		0.0268826		131694
2	11111111101		1		0.00662553		926928
3	11111111101		2		0.136992		139102
3	11111111101		1		0.0576267		978710
0	111111100111		16		0		32710
1	111111100111		8		0.18861		48943
1	111111100111		7		0.089841		50830
1	111111100111		6		0.0361069		51830
1	111111100111		5		0		52506
2	111111100111		4		0.135711		56439
2	111111100111		3		0.0735127		58898
2	111111100111		2		0.0257346		108267
2	111111100111		1		0.0115231		914036
3	111111100111		2		0.137737		114175
3	111111100111		1		0.0696146		965409
0	11111111111		17		0		32710
1	11111111111		8		0.148877		49631
1	11111111111		7		0		51800
