errors	shape		t		lossrate	PM

0	1111111111		51		0		27061
1	1111111111		42		0		45276
2	1111111111		34		0.173296		48614
2	1111111111		33		0.139041		48862
2	1111111111		32		0		49576
3	1111111111		29		0.160132		49778
3	1111111111		28		0.120507		49823
3	1111111111		27		0.0887867		49863
3	1111111111		26		0.0632031		49896
3	1111111111		25		0.043582		49919
3	1111111111		24		0.0290534		49940
3	1111111111		23		0.0181381		49956
3	1111111111		22		0		49980
4	1111111111		25		0.191648		49919
4	1111111111		24		0.151717		49940
4	1111111111		23		0.118043		49956
4	1111111111		22		0.089329		49980
4	1111111111		21		0.0616677		49987
4	1111111111		20		0.0420861		49993
4	1111111111		19		0.0281538		49996
4	1111111111		18		0.0182624		49998
4	1111111111		17		0.0113133		49999
4	1111111111		16		0.00653177		49999
4	1111111111		15		0.00346917		50000
4	1111111111		14		0.00164562		50000
4	1111111111		13		0.000619709		50000
4	1111111111		12		0		50000
5	1111111111		21		0.187552		49987
5	1111111111		20		0.149171		49993
5	1111111111		19		0.115855		49996
5	1111111111		18		0.0877087		49998
5	1111111111		17		0.0645358		49999
5	1111111111		16		0.0458224		49999
5	1111111111		15		0.0314496		50000
5	1111111111		14		0.0209509		50000
5	1111111111		13		0.0134085		50000
5	1111111111		12		0.00814158		50000
5	1111111111		11		0.00460327		50002
5	1111111111		10		0.0025031		50003
5	1111111111		9		0.00127137		50043
5	1111111111		8		0.000606358		50131
5	1111111111		7		0.000249803		50327
5	1111111111		6		8.86917e-05		51726
5	1111111111		5		2.76566e-05		57436
5	1111111111		4		3.8147e-06		78684
5	1111111111		3		0		164508
6	1111111111		18		0.19992		49998
6	1111111111		17		0.160746		49999
6	1111111111		16		0.125883		49999
6	1111111111		15		0.0960547		50000
6	1111111111		14		0.0716288		50000
6	1111111111		13		0.0519794		50000
6	1111111111		12		0.0365083		50000
6	1111111111		11		0.0247548		50002
6	1111111111		10		0.0161249		50003
6	1111111111		9		0.0100401		50043
6	1111111111		8		0.00592756		50131
6	1111111111		7		0.00329906		50327
6	1111111111		6		0.00168276		51726
6	1111111111		5		0.000797927		57436
6	1111111111		4		0.000327051		78684
6	1111111111		3		0.000117302		164508
6	1111111111		2		3.52859e-05		511242
6	1111111111		1		4.76837e-06		1922849
7	1111111111		15		0.191809		50000
7	1111111111		14		0.153165		50000
7	1111111111		13		0.11955		50000
7	1111111111		12		0.0908935		50000
7	1111111111		11		0.0671763		50002
7	1111111111		10		0.0481274		50003
7	1111111111		9		0.033262		50043
7	1111111111		8		0.0220408		50131
7	1111111111		7		0.0138977		50327
7	1111111111		6		0.00827873		51726
7	1111111111		5		0.00460231		57436
7	1111111111		4		0.00233185		78684
