0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.28726	0.74143	0.95589	0.99726	1	1	1	1	1
0	0	0	0	0	0	0	0	0	0	0	0	0	0.075656	0.20602	0.46207	0.6777	0.86549	0.94709	0.98924	0.99726	1	1	1	1	1	1
0	0	0	0	0	0	0	0	0.010744	0.042647	0.11026	0.24563	0.39671	0.57384	0.74104	0.84881	0.92869	0.97451	0.98924	0.99726	1	1	1	1	1	1	1
0	0	0	0.00047056	0.0036334	0.014699	0.04241	0.10168	0.18968	0.30782	0.44973	0.59696	0.7148	0.81943	0.9011	0.95143	0.97451	0.98924	0.99726	1	1	1	1	1	1	1	1
0	0.0010994	0.0067885	0.023721	0.059413	0.1197	0.20721	0.32015	0.44408	0.56151	0.6745	0.77761	0.86198	0.9199	0.95143	0.97451	0.98924	0.99726	1	1	1	1	1	1	1	1	1
0	0.015948	0.049284	0.10642	0.18902	0.29184	0.4002	0.51129	0.62068	0.72339	0.81136	0.87718	0.9199	0.95143	0.97451	0.98924	0.99726	1	1	1	1	1	1	1	1	1	1
0	0.0656	0.14048	0.23427	0.33836	0.44713	0.554	0.657	0.74912	0.82323	0.87718	0.9199	0.95143	0.97451	0.98924	0.99726	1	1	1	1	1	1	1	1	1	1	1
0	0.15493	0.25736	0.36614	0.47501	0.57897	0.67544	0.75794	0.82323	0.87718	0.9199	0.95143	0.97451	0.98924	0.99726	1	1	1	1	1	1	1	1	1	1	1	1
0	0.26654	0.37989	0.48968	0.59077	0.68145	0.75794	0.82323	0.87718	0.9199	0.95143	0.97451	0.98924	0.99726	1	1	1	1	1	1	1	1	1	1	1	1	1
0	0.38473	0.49546	0.59423	0.68145	0.75794	0.82323	0.87718	0.9199	0.95143	0.97451	0.98924	0.99726	1	1	1	1	1	1	1	1	1	1	1	1	1	1
0	0.49659	0.59423	0.68145	0.75794	0.82323	0.87718	0.9199	0.95143	0.97451	0.98924	0.99726	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
0	0.59423	0.68145	0.75794	0.82323	0.87718	0.9199	0.95143	0.97451	0.98924	0.99726	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
0	0.68145	0.75794	0.82323	0.87718	0.9199	0.95143	0.97451	0.98924	0.99726	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
