0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.68025	0.97552	1	1	1
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.4708	0.66398	0.926	0.97552	1	1	1	1
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.29137	0.45486	0.63087	0.86915	0.926	0.97552	1	1	1	1	1
0	0	0	0	0	0	0	0	0	0	0	0	0	0.18138	0.28179	0.42912	0.59056	0.80452	0.86915	0.926	0.97552	1	1	1	1	1	1
0	0	0	0	0	0	0	0	0	0	0.10298	0.17306	0.26348	0.39691	0.54242	0.73716	0.80452	0.86915	0.926	0.97552	1	1	1	1	1	1	1
0	0	0	0	0	0	0	0.051365	0.096542	0.15837	0.23892	0.35726	0.49103	0.66464	0.73716	0.80452	0.86915	0.926	0.97552	1	1	1	1	1	1	1	1
0	0	0	0	0.018052	0.04576	0.084681	0.13834	0.20916	0.31278	0.43263	0.59137	0.66464	0.73716	0.80452	0.86915	0.926	0.97552	1	1	1	1	1	1	1	1	1
0	0.0018678	0.012762	0.034864	0.068178	0.11428	0.17554	0.26485	0.37108	0.51206	0.59137	0.66464	0.73716	0.80452	0.86915	0.926	0.97552	1	1	1	1	1	1	1	1	1	1
0	0.018365	0.046073	0.085939	0.1386	0.21401	0.30691	0.43053	0.51206	0.59137	0.66464	0.73716	0.80452	0.86915	0.926	0.97552	1	1	1	1	1	1	1	1	1	1	1
0	0.051993	0.098097	0.16113	0.24103	0.34777	0.43053	0.51206	0.59137	0.66464	0.73716	0.80452	0.86915	0.926	0.97552	1	1	1	1	1	1	1	1	1	1	1	1
0	0.10561	0.17425	0.2646	0.34777	0.43053	0.51206	0.59137	0.66464	0.73716	0.80452	0.86915	0.926	0.97552	1	1	1	1	1	1	1	1	1	1	1	1	1
0	0.18182	0.2646	0.34777	0.43053	0.51206	0.59137	0.66464	0.73716	0.80452	0.86915	0.926	0.97552	1	1	1	1	1	1	1	1	1	1	1	1	1	1
0	0.2646	0.34777	0.43053	0.51206	0.59137	0.66464	0.73716	0.80452	0.86915	0.926	0.97552	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
