errors	shape		t		lossrate	PM

0	1111101		11		0		38111
1	1111101		6		0.0565045		87091
1	1111101		5		0		207614
2	1111101		4		0.15545		787123
2	1111101		3		0.0756185		3253178
2	1111101		2		0.0250872		15012577
2	1111101		1		0.00340784		145583548
0	11111001		10		0		38115
1	11111001		5		0.103107		107818
1	11111001		4		0.0376649		312060
1	11111001		3		0		1358491
2	11111001		3		0.141952		1461466
2	11111001		2		0.0537282		12151100
2	11111001		1		0.0193385		137134702
0	111111		12		0		38077
1	111111		7		0		76131
2	111111		5		0.189313		520105
2	111111		4		0.0942692		2006412
2	111111		3		0.0355911		8159093
2	111111		2		0.00657582		33248158
2	111111		1		0		134553046
0	11111101		10		0		38054
1	11111101		5		0.180775		81220
1	11111101		4		0.0376649		188441
1	11111101		3		0		662786
2	11111101		2		0.0973297		2987602
2	11111101		1		0.0282094		34056466
0	111110011		9		0		38045
1	111110011		4		0.14266		76456
1	111110011		3		0.0656262		178068
1	111110011		2		0.0188342		1974799
1	111110011		1		0		30390654
2	111110011		2		0.150068		2098587
2	111110011		1		0.0614036		32169657
0	1111111		11		0		38044
1	1111111		6		0.175984		69556
1	1111111		5		0		136186
2	1111111		3		0.135783		1760366
2	1111111		2		0.0602077		7436120
2	1111111		1		0.0174807		31662670
0	111111101		9		0		38039
1	111111101		4		0.193936		79930
1	111111101		3		0.10518		184114
1	111111101		2		0.0188342		651684
1	111111101		1		0		7389456
2	111111101		1		0.0899814		7823385
0	1111110011		8		0		38040
1	1111110011		3		0.14266		75837
1	1111110011		2		0.0656262		456839
1	1111110011		1		0.0281548		6911822
2	1111110011		1		0.14494		7318317
0	11111111		10		0		38040
1	11111111		4		0.115332		131778
1	11111111		3		0		409449
2	11111111		2		0.167734		1722178
2	11111111		1		0.0736614		7350075
0	1111111101		8		0		38038
1	1111111101		3		0.193936		79678
1	1111111101		2		0.119783		183237
1	1111111101		1		0.0281548		1709048
2	1111111101		1		0.195833		1809939
0	11111110011		7		0		38037
1	11111110011		2		0.130871		138792
1	11111110011		1		0.0656262		1582273
0	111111111		9		0		38037
1	111111111		3		0.143294		130935
1	111111111		2		0.0583875		407142
1	111111111		1		0		1622245
2	111111111		1		0.184352		1717624
0	1111111111		8		0		38037
1	1111111111		2		0.143294		130800
1	1111111111		1		0.0677077		406858
0	11111111101		7		0		38037
1	11111111101		2		0.193935		79634
1	11111111101		1		0.0982801		420813
0	111111100111		6		0		38037
1	111111100111		2		0.181535		68968
1	111111100111		1		0.116268		387018
0	11111111111		7		0		38037
1	11111111111		1		0.143294		130781
0	111111111101		6		0		38037
1	111111111101		1		0.170425		131661
0	1111111100111		5		0		38037
1	1111111100111		1		0.181535		122919
0	111111111111		6		0		38037
0	1111111111101		5		0		38037
0	11111111100111		4		0		38037
0	1111111111111		5		0		38037
0	11111111111101		4		0		38037
0	111111111100111		3		0		38037
0	11111111111111		4		0		38037
0	111111111111101		3		0		38037
0	1111111111100111		2		0		38037
0	111011101110111		4		0		46353
1	111011101110111		1		0.0305564		65627
0	1110111011101		6		0		46353
1	1110111011101		1		0.0199275		354541
0	11101110111		8		0		46353
1	11101110111		2		0.0146148		83802
1	11101110111		1		0.00930107		1638173
2	11101110111		1		0.140958		1734906
0	11011011011011		5		0		46353
1	11011011011011		1		0.0252419		299796
0	11011011011		8		0		46353
1	11011011011		3		0.113084		64168
1	11011011011		2		0.0146148		322653
1	11011011011		1		0.00930107		6251335
2	11011011011		1		0.0993058		6618755
0	111011101		10		0		46360
1	111011101		4		0.10777		83889
1	111011101		3		0.0093013		199064
1	111011101		2		0.00266123		199064
1	111011101		1		0		199064
2	111011101		2		0.100553		1145027
2	111011101		1		0.0150551		33092001
0	11011011		11		0		46366
1	11011011		5		0.0146145		81313
1	11011011		4		0.00532275		81313
1	11011011		3		0		81313
2	11011011		3		0.0891092		1117911
2	11011011		2		0.0162337		10823290
2	11011011		1		0.000230312		138924631
