0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	1
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.071363	0.32349	0.67019	0.90279	0.98525	0.99906	1	1	1	1	1	1	1
0	0	0	0	0	0	0	0	0	0	0	0	0	0.0038846	0.020648	0.074689	0.18118	0.35026	0.53579	0.72782	0.85728	0.9417	0.98047	0.99579	0.99906	1	1	1	1	1	1	1	1
0	0	0	0	0	0	6.6893e-05	0.00057387	0.0028842	0.011252	0.031388	0.072076	0.14347	0.24702	0.37484	0.51768	0.65378	0.78011	0.8703	0.92885	0.96798	0.98898	0.99579	0.99906	1	1	1	1	1	1	1	1	1
0	3.7595e-06	5.9266e-05	0.00042799	0.0019559	0.006661	0.018001	0.040869	0.080594	0.14103	0.22587	0.32725	0.43835	0.55772	0.67206	0.7747	0.84902	0.90757	0.94986	0.97472	0.98898	0.99579	0.99906	1	1	1	1	1	1	1	1	1	1
0	0.00076294	0.0038791	0.012139	0.029308	0.059569	0.10636	0.17228	0.2513	0.34414	0.44627	0.55178	0.65213	0.74464	0.81817	0.87918	0.92455	0.95527	0.97472	0.98898	0.99579	0.99906	1	1	1	1	1	1	1	1	1	1	1
0	0.008896	0.026898	0.05831	0.10556	0.16814	0.24359	0.33023	0.4234	0.51955	0.61261	0.70335	0.77966	0.84256	0.89305	0.92895	0.95527	0.97472	0.98898	0.99579	0.99906	1	1	1	1	1	1	1	1	1	1	1	1
0	0.037472	0.081652	0.14091	0.21281	0.29467	0.38137	0.47181	0.56255	0.65231	0.73095	0.79933	0.85381	0.89665	0.92895	0.95527	0.97472	0.98898	0.99579	0.99906	1	1	1	1	1	1	1	1	1	1	1	1	1
0	0.093517	0.16255	0.24153	0.32611	0.41347	0.50262	0.59202	0.67335	0.74633	0.80836	0.85673	0.89665	0.92895	0.95527	0.97472	0.98898	0.99579	0.99906	1	1	1	1	1	1	1	1	1	1	1	1	1	1
0	0.17189	0.25681	0.34505	0.4333	0.52284	0.60713	0.68482	0.75329	0.81067	0.85673	0.89665	0.92895	0.95527	0.97472	0.98898	0.99579	0.99906	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
0	0.26307	0.35484	0.44505	0.53254	0.61502	0.68986	0.75503	0.81067	0.85673	0.89665	0.92895	0.95527	0.97472	0.98898	0.99579	0.99906	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
0	0.35873	0.44974	0.5371	0.61827	0.69107	0.75503	0.81067	0.85673	0.89665	0.92895	0.95527	0.97472	0.98898	0.99579	0.99906	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
0	0.45121	0.53868	0.61898	0.69107	0.75503	0.81067	0.85673	0.89665	0.92895	0.95527	0.97472	0.98898	0.99579	0.99906	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
0	0.53892	0.61898	0.69107	0.75503	0.81067	0.85673	0.89665	0.92895	0.95527	0.97472	0.98898	0.99579	0.99906	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
