0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.2799	0.71441	0.94751	0.99627	1	1	1	1	1
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.075178	0.19643	0.45022	0.65291	0.84574	0.93761	0.9865	0.99627	1	1	1	1	1	1
0	0	0	0	0	0	0	0	0	0	0	0	0.016269	0.050817	0.11953	0.25022	0.39005	0.56143	0.72515	0.82833	0.91406	0.96989	0.9865	0.99627	1	1	1	1	1	1	1
0	0	0	0	0	0	0	0.0019695	0.0086042	0.024435	0.059831	0.12597	0.20705	0.31664	0.4474	0.59626	0.7022	0.79977	0.88395	0.94002	0.96989	0.9865	0.99627	1	1	1	1	1	1	1	1
0	0	4.1415e-05	0.00048869	0.0024445	0.0081419	0.021529	0.051374	0.094195	0.15519	0.23748	0.34019	0.4563	0.56868	0.66847	0.76322	0.84518	0.90503	0.94002	0.96989	0.9865	0.99627	1	1	1	1	1	1	1	1	1
0	0.00069677	0.0036469	0.011861	0.029376	0.058712	0.1018	0.16206	0.23882	0.33118	0.42513	0.52984	0.62709	0.71799	0.8005	0.8624	0.90503	0.94002	0.96989	0.9865	0.99627	1	1	1	1	1	1	1	1	1	1
0	0.0078079	0.023824	0.051455	0.092659	0.14896	0.21847	0.29721	0.3844	0.48217	0.57589	0.66707	0.7483	0.81464	0.8624	0.90503	0.94002	0.96989	0.9865	0.99627	1	1	1	1	1	1	1	1	1	1	1
0	0.031681	0.068815	0.12009	0.1825	0.25452	0.33553	0.42691	0.51739	0.60721	0.69146	0.75975	0.81464	0.8624	0.90503	0.94002	0.96989	0.9865	0.99627	1	1	1	1	1	1	1	1	1	1	1	1
0	0.077717	0.13583	0.20384	0.27929	0.36481	0.45229	0.54079	0.62602	0.70056	0.75975	0.81464	0.8624	0.90503	0.94002	0.96989	0.9865	0.99627	1	1	1	1	1	1	1	1	1	1	1	1	1
0	0.1429	0.21612	0.29635	0.38114	0.46842	0.55443	0.63289	0.70056	0.75975	0.81464	0.8624	0.90503	0.94002	0.96989	0.9865	0.99627	1	1	1	1	1	1	1	1	1	1	1	1	1	1
0	0.22177	0.30427	0.3905	0.47722	0.55919	0.63289	0.70056	0.75975	0.81464	0.8624	0.90503	0.94002	0.96989	0.9865	0.99627	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
0	0.30728	0.39478	0.48002	0.55919	0.63289	0.70056	0.75975	0.81464	0.8624	0.90503	0.94002	0.96989	0.9865	0.99627	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
0	0.39571	0.48002	0.55919	0.63289	0.70056	0.75975	0.81464	0.8624	0.90503	0.94002	0.96989	0.9865	0.99627	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
