0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.27093	0.70705	0.94348	0.99614	1	1	1	1	1
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.073088	0.19425	0.43993	0.63978	0.84339	0.93276	0.98471	0.99614	1	1	1	1	1	1
0	0	0	0	0	0	0	0	0	0	0	0	0	0.01696	0.049984	0.11501	0.24661	0.38735	0.54872	0.71254	0.82196	0.9126	0.96619	0.98471	0.99614	1	1	1	1	1	1	1
0	0	0	0	0	0	0	0	0.0024822	0.0094724	0.026709	0.06036	0.12437	0.20584	0.31068	0.44721	0.58382	0.68931	0.79298	0.87694	0.94049	0.96619	0.98471	0.99614	1	1	1	1	1	1	1	1
0	0	0	8.7628e-05	0.00075236	0.003168	0.0095249	0.024607	0.05366	0.095501	0.15568	0.23583	0.33624	0.45832	0.55705	0.65726	0.75485	0.83783	0.89944	0.94049	0.96619	0.98471	0.99614	1	1	1	1	1	1	1	1	1
0	0.00021275	0.0014551	0.0053521	0.015433	0.033966	0.062979	0.10605	0.16425	0.24036	0.33057	0.42805	0.52241	0.6165	0.71098	0.79141	0.85614	0.89944	0.94049	0.96619	0.98471	0.99614	1	1	1	1	1	1	1	1	1	1
0	0.0039994	0.01357	0.031507	0.05986	0.10094	0.15522	0.22383	0.29978	0.38929	0.47843	0.57025	0.66	0.74087	0.80637	0.85614	0.89944	0.94049	0.96619	0.98471	0.99614	1	1	1	1	1	1	1	1	1	1	1
0	0.019281	0.044872	0.082467	0.13215	0.19168	0.26115	0.34331	0.42761	0.51572	0.60513	0.6841	0.75309	0.80637	0.85614	0.89944	0.94049	0.96619	0.98471	0.99614	1	1	1	1	1	1	1	1	1	1	1	1
0	0.052515	0.097245	0.15231	0.21577	0.2911	0.3709	0.45546	0.54258	0.62427	0.69391	0.75309	0.80637	0.85614	0.89944	0.94049	0.96619	0.98471	0.99614	1	1	1	1	1	1	1	1	1	1	1	1	1
0	0.10391	0.16424	0.23321	0.30885	0.39009	0.47493	0.557	0.63193	0.69391	0.75309	0.80637	0.85614	0.89944	0.94049	0.96619	0.98471	0.99614	1	1	1	1	1	1	1	1	1	1	1	1	1	1
0	0.17003	0.24182	0.32	0.40268	0.48495	0.56261	0.63193	0.69391	0.75309	0.80637	0.85614	0.89944	0.94049	0.96619	0.98471	0.99614	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
0	0.2454	0.32612	0.40856	0.48862	0.56261	0.63193	0.69391	0.75309	0.80637	0.85614	0.89944	0.94049	0.96619	0.98471	0.99614	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
0	0.32808	0.41039	0.48862	0.56261	0.63193	0.69391	0.75309	0.80637	0.85614	0.89944	0.94049	0.96619	0.98471	0.99614	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
